0, 425
1, 285
2, 409
3, 373
4, 487
5, 594
6, 835
7, 962
8, 952
9, 884
10, 842
11, 802
12, 806
13, 781
14, 784
15, 771
16, 701
17, 641
18, 715
19, 772
20, 751
21, 736
22, 703
23, 690
24, 745
25, 858
26, 851
27, 906
28, 860
29, 839
30, 832
31, 828
32, 888
33, 883
34, 910
35, 898
36, 879
37, 820
38, 809
39, 892
40, 938
41, 959
42, 1044
43, 1073
44, 1116
45, 1057
46, 1115
47, 1058
48, 1048
49, 1048
50, 1043
51, 1061
52, 1039
53, 996
54, 1009
55, 863
56, 841
57, 800
58, 742
59, 703
60, 725
61, 741
62, 742
63, 781
64, 801
65, 837
66, 887
67, 833
68, 785
69, 769
70, 752
71, 796
72, 841
73, 845
74, 799
75, 799
76, 708
77, 650
78, 603
79, 565
80, 619
81, 548
82, 615
83, 640
84, 629
85, 708
86, 662
87, 720
88, 723
89, 795
90, 776
91, 806
92, 762
93, 787
94, 835
95, 853
96, 819
97, 896
98, 907
99, 878
100, 888
101, 868
102, 895
103, 896
104, 890
105, 890
106, 946
107, 965
108, 949
109, 918
110, 951
111, 937
112, 997
113, 974
114, 966
115, 1013
116, 1001
117, 1031
118, 979
119, 962
120, 993
121, 1021
122, 1105
123, 1049
124, 999
125, 1152
126, 1125
127, 1247
128, 1260
129, 1272
130, 1309
131, 1475
132, 1640
133, 1717
134, 1865
135, 1793
136, 1704
137, 1700
138, 1756
139, 1779
140, 1775
141, 1900
142, 1992
143, 2159
144, 2212
145, 2408
146, 2238
147, 2311
148, 2213
149, 2109
150, 2115
151, 2162
152, 2168
153, 2280
154, 2184
155, 2091
156, 1958
157, 1960
158, 1958
159, 2046
160, 2197
161, 2324
162, 2522
163, 2418
164, 2365
165, 2387
166, 2347
167, 2384
168, 2489
169, 2320
170, 2438
171, 2401
172, 2486
173, 2280
174, 2289
175, 2151
176, 2121
177, 2284
178, 2244
179, 2261
180, 2104
181, 1985
182, 2000
183, 2105
184, 2220
185, 2346
186, 2247
187, 2165
188, 2211
189, 2326
190, 2413
191, 2534
192, 2655
193, 2163
194, 1377
195, 565
196, 310
197, 237
198, 164
199, 136
200, 111
201, 96
202, 89
203, 74
204, 88
205, 75
206, 69
207, 76
208, 74
209, 62
210, 56
211, 47
212, 76
213, 71
214, 62
215, 58
216, 72
217, 72
218, 58
219, 61
220, 52
221, 63
222, 75
223, 47
224, 64
225, 47
226, 49
227, 51
228, 55
229, 60
230, 54
231, 70
232, 58
233, 54
234, 52
235, 46
236, 46
237, 45
238, 54
239, 53
240, 46
241, 49
242, 40
243, 43
244, 47
245, 34
246, 52
247, 51
248, 40
249, 46
250, 53
251, 51
252, 75
253, 71
254, 103
255, 397
