0, 50
1, 44
2, 61
3, 112
4, 168
5, 327
6, 512
7, 1291
8, 4292
9, 10475
10, 8451
11, 9195
12, 11973
13, 14907
14, 14389
15, 9644
16, 6286
17, 3311
18, 2108
19, 1565
20, 1214
21, 1121
22, 1062
23, 1043
24, 875
25, 883
26, 798
27, 864
28, 823
29, 812
30, 837
31, 885
32, 785
33, 754
34, 732
35, 736
36, 787
37, 774
38, 764
39, 776
40, 750
41, 733
42, 674
43, 680
44, 622
45, 691
46, 649
47, 579
48, 587
49, 552
50, 515
51, 570
52, 555
53, 568
54, 552
55, 558
56, 595
57, 641
58, 671
59, 629
60, 625
61, 601
62, 638
63, 671
64, 706
65, 662
66, 610
67, 529
68, 523
69, 472
70, 466
71, 430
72, 474
73, 445
74, 381
75, 422
76, 409
77, 397
78, 429
79, 405
80, 383
81, 435
82, 487
83, 479
84, 509
85, 535
86, 541
87, 546
88, 577
89, 566
90, 609
91, 690
92, 720
93, 726
94, 748
95, 830
96, 969
97, 1082
98, 1099
99, 1194
100, 1288
101, 1321
102, 1409
103, 1533
104, 1585
105, 1749
106, 1725
107, 1916
108, 2020
109, 2047
110, 2148
111, 2308
112, 2283
113, 2376
114, 2447
115, 2506
116, 2600
117, 2704
118, 2721
119, 2823
120, 2923
121, 2918
122, 3079
123, 3044
124, 3162
125, 3278
126, 3287
127, 3395
128, 3567
129, 3399
130, 3462
131, 3470
132, 3498
133, 3449
134, 3376
135, 3517
136, 3326
137, 3209
138, 3098
139, 2969
140, 2912
141, 2897
142, 2816
143, 2953
144, 2942
145, 3558
146, 3822
147, 4203
148, 4613
149, 4538
150, 4348
151, 4618
152, 4381
153, 4311
154, 4509
155, 4848
156, 5282
157, 5684
158, 6182
159, 6234
160, 7408
161, 8398
162, 9678
163, 9963
164, 10209
165, 9468
166, 8957
167, 8189
168, 8113
169, 6944
170, 6451
171, 5709
172, 5421
173, 5836
174, 5406
175, 5405
176, 5214
177, 5485
178, 5440
179, 5590
180, 5675
181, 5635
182, 5133
183, 5067
184, 4684
185, 4148
186, 3274
187, 2621
188, 1723
189, 1181
190, 797
191, 611
192, 496
193, 400
194, 382
195, 334
196, 345
197, 276
198, 236
199, 257
200, 212
201, 194
202, 180
203, 190
204, 180
205, 166
206, 149
207, 162
208, 182
209, 148
210, 146
211, 155
212, 121
213, 114
214, 110
215, 128
216, 120
217, 121
218, 113
219, 107
220, 127
221, 143
222, 146
223, 133
224, 114
225, 113
226, 102
227, 96
228, 102
229, 72
230, 86
231, 90
232, 101
233, 93
234, 124
235, 93
236, 95
237, 122
238, 126
239, 127
240, 103
241, 70
242, 99
243, 66
244, 38
245, 55
246, 45
247, 50
248, 47
249, 47
250, 48
251, 57
252, 32
253, 24
254, 6
255, 8
