0, 710
1, 782
2, 487
3, 594
4, 835
5, 962
6, 952
7, 884
8, 842
9, 802
10, 806
11, 781
12, 784
13, 771
14, 701
15, 1356
16, 772
17, 751
18, 736
19, 703
20, 690
21, 745
22, 858
23, 851
24, 906
25, 860
26, 839
27, 832
28, 828
29, 888
30, 883
31, 910
32, 898
33, 0
34, 879
35, 820
36, 809
37, 892
38, 938
39, 959
40, 1044
41, 1073
42, 0
43, 1116
44, 1057
45, 0
46, 1115
47, 1058
48, 1048
49, 2091
50, 1061
51, 1039
52, 2005
53, 1704
54, 800
55, 1445
56, 1466
57, 1523
58, 1638
59, 887
60, 1618
61, 1521
62, 1637
63, 1644
64, 1507
65, 1253
66, 1184
67, 1803
68, 1337
69, 1382
70, 1518
71, 1582
72, 762
73, 1622
74, 1672
75, 896
76, 1785
77, 1756
78, 895
79, 1786
80, 890
81, 1911
82, 949
83, 1869
84, 937
85, 1971
86, 966
87, 2014
88, 1031
89, 1941
90, 993
91, 1021
92, 2154
93, 999
94, 1152
95, 2372
96, 1260
97, 1272
98, 1309
99, 1475
100, 1640
101, 0
102, 1717
103, 1865
104, 1793
105, 1704
106, 1700
107, 0
108, 1756
109, 1779
110, 1775
111, 0
112, 1900
113, 1992
114, 2159
115, 0
116, 2212
117, 0
118, 2408
119, 2238
120, 0
121, 2311
122, 2213
123, 0
124, 2109
125, 2115
126, 0
127, 2162
128, 2168
129, 0
130, 2280
131, 2184
132, 0
133, 2091
134, 1958
135, 0
136, 1960
137, 1958
138, 2046
139, 0
140, 2197
141, 0
142, 2324
143, 2522
144, 0
145, 2418
146, 0
147, 2365
148, 2387
149, 0
150, 2347
151, 0
152, 2384
153, 2489
154, 0
155, 2320
156, 0
157, 2438
158, 2401
159, 0
160, 2486
161, 0
162, 2280
163, 2289
164, 0
165, 2151
166, 2121
167, 0
168, 2284
169, 0
170, 2244
171, 2261
172, 0
173, 2104
174, 1985
175, 2000
176, 0
177, 2105
178, 2220
179, 0
180, 2346
181, 0
182, 2247
183, 2165
184, 0
185, 2211
186, 2326
187, 0
188, 2413
189, 0
190, 2534
191, 0
192, 2655
193, 2163
194, 1377
195, 565
196, 0
197, 0
198, 0
199, 310
200, 0
201, 0
202, 0
203, 237
204, 0
205, 164
206, 136
207, 0
208, 111
209, 96
210, 89
211, 74
212, 88
213, 75
214, 69
215, 76
216, 74
217, 62
218, 103
219, 76
220, 71
221, 62
222, 58
223, 144
224, 58
225, 61
226, 115
227, 75
228, 47
229, 111
230, 49
231, 106
232, 60
233, 54
234, 70
235, 112
236, 52
237, 92
238, 99
239, 53
240, 95
241, 83
242, 81
243, 52
244, 91
245, 46
246, 104
247, 75
248, 71
249, 103
250, 0
251, 0
252, 0
253, 0
254, 0
255, 397
